"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Solar Radiation  (W/m2) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-03-17 10:00:00",13.54,43.59,1846.718,32.9,189.2,9.48,14.12,5.648
"2023-03-17 09:00:00",13.54,46.28,1258.605,31.55,176.9,9.41,14.12,4.942
"2023-03-17 08:00:00",13.54,47.18,614.8174,29.58,177.3,11.39,16.24,7.766
"2023-03-17 07:00:00",13.55,48.12,73.41593,28.07,184,10.47,15.53,6.354
"2023-03-17 06:00:00",13.55,50.62,0,27.05,186.3,10.97,15.53,6.354
"2023-03-17 05:00:00",13.55,49.19,0,27.39,178,11.97,19.06,6.354
"2023-03-17 04:00:00",13.55,48.98,0,27.35,178.7,9.16,16.24,4.236
"2023-03-17 03:00:00",13.55,47.82,0,27.59,177.9,10.39,17.65,4.942
"2023-03-17 02:00:00",13.54,48.12,0,27.96,179.5,13.84,19.77,8.47
"2023-03-17 01:00:00",13.54,50.77,0,27.81,176.8,11.58,19.06,7.06
"2023-03-17 00:00:00",13.54,58.61,0,27.54,178.1,13.01,19.77,7.766
"2023-03-16 23:00:00",13.54,67.59,0,27.31,179.7,12.47,18.36,7.06
"2023-03-16 22:00:00",13.54,68.19,0,27.67,172,10.31,16.94,2.118
"2023-03-16 21:00:00",13.54,70.08,0,28,165,6.119,11.3,2.118
"2023-03-16 20:00:00",13.54,79.88,0,27.85,175.1,2.714,7.766,0
"2023-03-16 19:00:00",13.54,82.5,2.143486,28.36,141,1.804,6.354,0
"2023-03-16 18:00:00",13.54,90.2,209.1606,28.82,230.6,0,0,0
"2023-03-16 17:00:00",13.54,88.4,993.3867,32.92,225,1.173,4.236,0
"2023-03-16 16:00:00",13.53,89.1,1588.815,34.25,194.2,1.351,4.236,0
"2023-03-16 15:00:00",13.52,90.1,2055.911,32.09,238.8,1.769,5.648,0
"2023-03-16 14:00:00",13.53,86.7,2402.203,32.87,175.6,2.653,5.648,0
"2023-03-16 13:00:00",13.52,87.5,2572.804,30.4,168.9,5.066,8.47,1.412
"2023-03-16 12:00:00",13.51,88.5,2511.126,28.16,165.1,6.315,11.3,2.118
"2023-03-16 11:00:00",13.52,89.9,2206.612,27.5,148.4,3.767,8.47,0
"2023-03-16 10:00:00",13.53,90.7,1883.773,27.51,161,5.419,11.3,1.412
"2023-03-16 09:00:00",13.54,90.1,1275.83,25.48,175.9,5.911,14.12,1.412
"2023-03-16 08:00:00",13.52,91.3,628.8759,23.32,160.5,10.03,17.65,3.53
"2023-03-16 07:00:00",13.54,92,61.47569,21.21,165.4,10.95,18.36,4.942
"2023-03-16 06:00:00",13.54,92.5,0,20.24,173.9,5.642,14.12,0.706
"2023-03-16 05:00:00",13.54,92.5,0,19.88,12,2.2,5.648,0
"2023-03-16 04:00:00",13.54,92.6,0,20.3,63.76,3.752,7.06,2.118
"2023-03-16 03:00:00",13.54,92.8,0,20.24,32.15,5.738,8.47,2.824
"2023-03-16 02:00:00",13.54,92.9,0,20.65,14.28,5.113,7.766,2.824
"2023-03-16 01:00:00",13.54,93.4,0,20.59,329.6,4.985,6.354,3.53
"2023-03-16 00:00:00",13.54,94.1,0,20.99,6.59,4.556,7.766,1.412
"2023-03-15 23:00:00",13.54,94.5,0,21.4,46.4,4.775,7.766,2.118
"2023-03-15 22:00:00",13.54,94.4,0,21.41,94.2,3.167,6.354,0.706
"2023-03-15 21:00:00",13.54,94.4,0.0487184,21.3,40.81,1.957,5.648,0
"2023-03-15 20:00:00",13.54,93.4,0,21.8,306.2,3.267,11.3,0
"2023-03-15 19:00:00",13.54,94.9,4.676727,22.8,139.7,2.438,4.942,0
"2023-03-15 18:00:00",13.54,95.6,260.6784,23.52,187.9,3.603,6.354,0
"2023-03-15 17:00:00",13.54,97.5,964.4519,29.36,187.5,2.526,8.47,0
"2023-03-15 16:00:00",13.53,98.5,873.5951,28.4,209.8,2.063,5.648,0
"2023-03-15 15:00:00",13.51,98.7,1562.428,29.85,145.5,3.332,9.18,0
"2023-03-15 14:00:00",13.53,98.3,1977.926,32.62,240.2,2.844,6.354,0
"2023-03-15 13:00:00",13.52,98.5,1302.496,28.84,211.1,3.069,6.354,0
"2023-03-15 12:00:00",13.51,97.1,1510.776,27.42,191.5,6.491,9.88,4.236
"2023-03-15 11:00:00",13.5,96.2,1252.192,25.89,200.2,8.49,12,5.648
"2023-03-15 10:00:00",13.52,95.6,1052.525,23.65,204.7,6.974,13.41,1.412
"2023-03-15 09:00:00",13.53,95.3,695.7841,23.74,202.4,4.499,8.47,1.412
"2023-03-15 08:00:00",13.53,94.4,371.0248,22.08,198.7,5.979,9.88,2.118
"2023-03-15 07:00:00",13.54,93.5,33.82599,19.98,215.4,3.536,9.18,0.706
"2023-03-15 06:00:00",13.55,93.2,0,19.49,205,3.879,9.18,0.706
"2023-03-15 05:00:00",13.55,93.9,0.06092914,20.28,231.5,7.98,21.18,3.53
"2023-03-15 04:00:00",13.55,94.6,0,22,199.2,9.43,13.41,4.236
"2023-03-15 03:00:00",13.55,94.8,0,22.41,207.5,8.64,13.41,4.942
"2023-03-15 02:00:00",13.55,94.9,0,22.5,200.9,9.51,14.83,5.648
"2023-03-15 01:00:00",13.54,94.8,0,22.41,215,7.491,15.53,0.706
"2023-03-15 00:00:00",13.54,94.8,0,22.24,231.3,7.588,14.83,1.412
"2023-03-14 23:00:00",13.54,94.4,0,22.02,240.6,5.999,12,1.412
"2023-03-14 22:00:00",13.54,94.1,0,22.02,230.6,6.023,11.3,0.706
"2023-03-14 21:00:00",13.54,94.3,0,22.23,203.4,3.956,10.59,1.412
"2023-03-14 20:00:00",13.54,94.5,0,22.59,179.1,7.686,13.41,2.824
"2023-03-14 19:00:00",13.54,94.5,4.713487,22.36,186.7,8.99,12.71,5.648
"2023-03-14 18:00:00",13.54,95.9,326.2923,24.14,190,6.674,10.59,2.118
"2023-03-14 17:00:00",13.54,98.8,1052.556,29.96,207.4,3.028,7.06,0
"2023-03-14 16:00:00",13.52,98.9,1252.099,30.51,204.3,2.981,7.06,0
"2023-03-14 15:00:00",13.5,99.9,1148.544,31.3,205.6,1.826,7.766,0
"2023-03-14 14:00:00",13.53,97.6,1193.91,29.17,189.3,3.171,8.47,0
"2023-03-14 13:00:00",13.51,96.1,1088.479,26.1,179.3,7.77,12,2.824
"2023-03-14 12:00:00",13.51,96.3,1217.01,25.23,184.4,9.97,15.53,5.648
"2023-03-14 11:00:00",13.51,95.1,900.0442,23.11,177.2,11.84,17.65,7.06
"2023-03-14 10:00:00",13.51,94.4,759.4477,21.95,190,11.62,16.94,4.942
"2023-03-14 09:00:00",13.5,93.7,346.8389,20.39,191.3,12.92,19.06,5.648
"2023-03-14 08:00:00",13.5,93.5,226.0112,19.88,178.8,16.96,22.59,12
"2023-03-14 07:00:00",13.52,93.4,39.72351,19.67,180.3,16.77,23.3,10.59
"2023-03-14 06:00:00",13.54,93.4,0.04873981,19.64,188.2,13.99,24.71,3.53
"2023-03-14 05:00:00",13.55,93,,19.8,,,,
"2023-03-14 04:00:00",13.54,93.2,0,19.14,181.6,7.18,11.3,4.236
"2023-03-14 03:00:00",13.55,93.4,0,19.72,197.4,6.352,9.88,2.824
"2023-03-14 02:00:00",13.54,93.4,0,19.74,205.1,4.938,9.88,1.412
"2023-03-14 01:00:00",13.54,93.1,0,19.33,233.2,3.269,7.06,0
"2023-03-14 00:00:00",13.54,92.9,0,18.76,227.8,4.479,11.3,0
"2023-03-13 23:00:00",13.54,93.4,0,19.91,216.9,5.446,14.12,1.412
"2023-03-13 22:00:00",13.54,93.4,0.02436529,19.55,240.2,8.11,19.06,2.824
"2023-03-13 21:00:00",13.54,94.3,0,21.41,227.7,6.705,18.36,1.412
"2023-03-13 20:00:00",13.54,94.4,0,21.82,283.6,2.385,7.766,0
"2023-03-13 19:00:00",13.54,94.3,2.228856,21.44,260,5.185,10.59,0.706
"2023-03-13 18:00:00",13.54,95.1,102.6706,22.84,158.7,2.422,6.354,0
"2023-03-13 17:00:00",13.54,95.8,237.775,23.8,177.6,1.416,3.53,0
"2023-03-13 16:00:00",13.52,96.1,401.9437,24.76,211.9,4.779,11.3,0
"2023-03-13 15:00:00",13.49,96.8,557.3456,26.13,163,5.097,14.12,0
"2023-03-13 14:00:00",13.53,96.4,729.8761,25.89,184.6,9.13,21.89,1.412
"2023-03-13 13:00:00",13.53,96.7,781.6942,26.35,186.7,7.215,14.83,1.412
"2023-03-13 12:00:00",13.51,96.4,683.2418,25.77,194.6,10.72,16.24,5.648
"2023-03-13 11:00:00",13.53,96.5,538.737,26.14,181.6,14.68,21.89,4.942
"2023-03-13 10:00:00",13.5,96.7,429.5033,26.41,189.9,14.33,23.3,7.06
"2023-03-13 09:00:00",13.48,97,263.3759,26.87,180,9.54,21.89,3.53
"2023-03-13 08:00:00",13.48,97.2,83.94652,26.94,191.6,7.519,15.53,2.824
"2023-03-13 07:00:00",13.5,97.6,12.39461,27.73,184.3,10.16,20.47,3.53
"2023-03-13 06:00:00",13.55,98.1,0.06093906,28.61,191.9,18.51,24.71,12
"2023-03-13 05:00:00",13.55,98.3,0.414388,28.82,194,19.26,27.53,12
"2023-03-13 04:00:00",13.55,98.4,0.08531377,28.98,192.6,19.59,24.71,9.88
"2023-03-13 03:00:00",13.55,98.6,0,29.27,193.9,21.91,30.36,15.53
"2023-03-13 02:00:00",13.55,98.5,0,29.29,190.8,22.11,33.89,14.12
"2023-03-13 01:00:00",13.55,98.5,0,29.21,191.5,23,35.3,11.3
"2023-03-13 00:00:00",13.55,98.4,0.01218465,29.03,189.2,22.81,31.77,12.71
"2023-03-12 23:00:00",13.55,98.1,0.01218537,28.54,190.1,19.11,29.65,8.47
"2023-03-12 22:00:00",13.55,98.4,0.02436749,29.04,184.6,15.7,28.24,6.354
"2023-03-12 21:00:00",13.55,98.2,0,28.73,189.2,17.15,28.24,7.06
"2023-03-12 20:00:00",13.54,98.3,0,28.79,190.6,19.12,27.53,9.88
"2023-03-12 19:00:00",13.54,98,1.388635,28.37,188.8,16.47,26.83,6.354
"2023-03-12 18:00:00",13.54,97.6,36.16068,27.66,189.4,12.81,19.77,5.648
"2023-03-12 17:00:00",13.54,97,161.4455,26.82,181.2,10.12,19.77,2.824
"2023-03-12 16:00:00",13.5,96.7,307.6572,26.37,185.9,10.73,24.71,3.53
"2023-03-12 15:00:00",13.5,96.2,365.3966,26.22,175.9,6.797,14.83,2.118
"2023-03-12 14:00:00",13.52,95,714.5725,26.09,189.6,5.411,12.71,0.706
"2023-03-12 13:00:00",13.53,95.6,759.0297,25.27,185.2,13.41,35.3,2.824
"2023-03-12 12:00:00",13.54,82.8,1251.609,26.66,187.4,13.08,26.83,2.118
"2023-03-12 11:00:00",13.54,82,1139.553,27.94,174.8,6.934,18.36,2.118
"2023-03-12 10:00:00",13.52,88,1265.525,26.37,189.5,8.28,19.77,1.412
"2023-03-12 09:00:00",13.52,89,906.2286,27.61,168.4,5.266,14.12,0.706
"2023-03-12 08:00:00",13.52,90.7,261.3251,24.64,345.7,5.317,14.83,1.412
"2023-03-12 07:00:00",13.54,92,27.74653,24.4,36.08,4.971,12.71,1.412
"2023-03-12 06:00:00",13.56,93.2,0,23.63,154.8,5.958,15.53,1.412
"2023-03-12 05:00:00",13.55,93.4,0,23.4,179.3,11.48,21.89,2.824
"2023-03-12 04:00:00",13.55,93.6,0,23.74,184.1,10.41,19.77,2.118
"2023-03-12 03:00:00",13.55,94,0.09748567,23.71,176.6,5.379,13.41,0
"2023-03-12 02:00:00",13.54,94.5,0,23.77,285.6,3.461,8.47,0.706
"2023-03-12 01:00:00",13.55,94.3,0,23.87,76.48,1.953,7.766,0
"2023-03-12 00:00:00",13.55,94.6,0,24.01,142.9,1.659,4.942,0
"2023-03-11 23:00:00",13.55,94.8,0,23.93,185,7.858,14.83,2.118
"2023-03-11 22:00:00",13.55,94.9,0,23.83,180.7,12.83,21.89,7.766
"2023-03-11 21:00:00",13.55,95,0,23.45,184.7,11.97,17.65,7.06
"2023-03-11 20:00:00",13.55,95,0,23.33,182.9,10.26,16.24,4.942
"2023-03-11 19:00:00",13.55,94.9,2.254028,23.23,180,11.86,16.94,4.942
"2023-03-11 18:00:00",13.54,95,88.43898,23.26,179.7,13.15,19.77,8.47
"2023-03-11 17:00:00",13.52,94.8,351.1206,23.42,183.6,15.38,21.18,9.88
"2023-03-11 16:00:00",13.53,95,560.2118,24.19,183.1,15.53,26.12,8.47
"2023-03-11 15:00:00",13.54,94.6,716.5941,23.52,190.4,16.53,28.95,9.88
"2023-03-11 14:00:00",13.54,94.3,979.1271,23.5,190.4,19.43,31.06,12
"2023-03-11 13:00:00",13.55,94.3,784.2074,23.51,190.1,15.67,23.3,9.18
"2023-03-11 12:00:00",13.53,93.7,839.1337,23.32,189.2,14.75,24,6.354
"2023-03-11 11:00:00",13.52,93.9,769.1038,23.05,190.7,12.88,18.36,5.648
"2023-03-11 10:00:00",13.52,94,690.0999,22.33,186.5,14.41,21.89,3.53
"2023-03-11 09:00:00",13.5,93.8,377.7516,21.16,182.6,16.23,24.71,7.766
"2023-03-11 08:00:00",13.53,93.8,181.3925,21.29,186.8,17.55,31.06,6.354
"2023-03-11 07:00:00",13.56,94.1,15.8316,21.87,187,19.12,31.77,9.88
"2023-03-11 06:00:00",13.54,94.6,0.1827863,22.23,177.3,22.54,40.24,12
"2023-03-11 05:00:00",13.55,94.7,0.1462269,22.58,186,15.13,33.89,3.53
"2023-03-11 04:00:00",13.55,95,0,23.23,196.1,11.94,26.12,4.236
"2023-03-11 03:00:00",13.55,95.1,0,23.32,251,5.373,9.88,2.824
"2023-03-11 02:00:00",13.55,95.1,0,23.15,226.5,6.53,12,1.412
"2023-03-11 01:00:00",13.55,94.9,0,22.93,196.6,7.37,9.88,4.236
"2023-03-11 00:00:00",13.55,94.9,0,22.86,189.2,8.9,12.71,3.53
"2023-03-10 23:00:00",13.54,94.8,0,22.59,176.9,8.62,14.12,4.236
"2023-03-10 22:00:00",13.54,94.8,0,22.75,174.6,7.321,11.3,4.942
"2023-03-10 21:00:00",13.54,94.8,0,22.82,193,8.73,13.41,4.942
"2023-03-10 20:00:00",13.54,94.9,0,22.91,208.7,7.623,12.71,2.824
"2023-03-10 19:00:00",13.54,95,1.924529,23.02,201.6,8.86,13.41,4.236
"2023-03-10 18:00:00",13.54,95,87.21747,23.31,204.3,8.32,14.12,4.942
"2023-03-10 17:00:00",13.54,94.9,289.9772,23.79,210.3,7.389,11.3,2.824
"2023-03-10 16:00:00",13.51,94.6,604.5501,24.63,202.3,6.354,11.3,2.824
"2023-03-10 15:00:00",13.53,94.4,763.0306,24.68,208.9,5.746,8.47,3.53
"2023-03-10 14:00:00",13.53,93.7,1102.395,25.6,206.8,5.15,7.766,2.824
"2023-03-10 13:00:00",13.54,94.1,1346.239,25.51,183.2,8.69,12.71,3.53
"2023-03-10 12:00:00",13.54,93.3,1212.443,24.55,182,8.29,11.3,4.942
"2023-03-10 11:00:00",13.52,93,1132.827,24.07,195.6,7.089,10.59,2.824
"2023-03-10 10:00:00",13.53,92.7,973.4053,24.14,193.1,3.43,6.354,0.706
"2023-03-10 09:00:00",13.52,93.2,497.6003,23.25,181.2,2.428,4.236,0.706
"2023-03-10 08:00:00",13.54,94,174.5824,22.09,193.5,2.908,5.648,1.412
"2023-03-10 07:00:00",13.54,94.3,13.46236,21.65,305.8,2.051,5.648,0
"2023-03-10 06:00:00",13.54,94.2,0,21.4,15.77,1.408,3.53,0
"2023-03-10 05:00:00",13.54,94.1,0,21.51,30.86,5.436,10.59,0.706
"2023-03-10 04:00:00",13.54,84.1,0,22.78,46.92,6.036,12,3.53
"2023-03-10 03:00:00",13.54,67.28,0,24.81,56.4,5.038,12.71,1.412
"2023-03-10 02:00:00",13.54,58.75,0,25.51,15.43,4.693,11.3,0
"2023-03-10 01:00:00",13.54,59.38,0,25.45,4.111,7.676,13.41,2.824
"2023-03-10 00:00:00",13.54,59.4,0,25.15,11.32,9.02,16.24,3.53
"2023-03-09 23:00:00",13.54,57.66,0,24.96,9.3,6.764,12,1.412
"2023-03-09 22:00:00",13.54,60.82,0,24.23,6.877,8.07,14.12,3.53
"2023-03-09 21:00:00",13.54,62.17,0,23.79,19.42,5.609,9.88,2.824
"2023-03-09 20:00:00",13.54,61.31,0,23.79,355.1,5.256,8.47,2.118
"2023-03-09 19:00:00",13.54,60.73,0.03653721,23.95,356.8,2.963,11.3,0
"2023-03-09 18:00:00",13.54,56.72,125.3462,25.52,77.76,1.712,6.354,0
"2023-03-09 17:00:00",13.53,55.15,501.1525,27.27,127,1.689,5.648,0
"2023-03-09 16:00:00",13.51,51.78,662.3041,28.39,108.8,4.697,12.71,0
"2023-03-09 15:00:00",13.5,50.17,945.8298,28.67,116.4,7.221,22.59,0.706
"2023-03-09 14:00:00",13.52,46.7,2356.454,30.84,131.7,3.942,14.12,0
"2023-03-09 13:00:00",13.54,46.6,2418.438,31.39,165.8,5.281,14.83,0
"2023-03-09 12:00:00",13.53,48.59,2134.196,29.88,148.1,5.134,16.94,0
"2023-03-09 11:00:00",13.53,49.47,1934.772,30.01,285.7,2.428,7.766,0
"2023-03-09 10:00:00",13.54,47.51,1819.125,30.89,140.8,1.881,7.06,0
"2023-03-09 09:00:00",13.54,56.87,809.6765,25.2,166.5,4.373,7.766,0
"2023-03-09 08:00:00",13.55,60.96,236.4494,24.05,108.1,1.843,5.648,0
"2023-03-09 07:00:00",13.55,63.94,25.62287,23.19,151.3,1.863,4.942,0
"2023-03-09 06:00:00",13.55,72.34,0,21.95,180.3,4.012,7.766,0
"2023-03-09 05:00:00",13.55,65.05,0,22.62,102.9,1.155,5.648,0
"2023-03-09 04:00:00",13.55,63.67,0,23.39,131.1,2.414,6.354,0
"2023-03-09 03:00:00",13.55,63.2,0,23.79,22.59,4.532,9.88,0.706
"2023-03-09 02:00:00",13.55,67.79,0,23.43,28.47,3.25,5.648,0
"2023-03-09 01:00:00",13.54,68.85,0,22.8,21.91,5.219,9.18,0.706
"2023-03-09 00:00:00",13.54,58.55,0,24.26,112.2,3.469,5.648,1.412
"2023-03-08 23:00:00",13.54,57.77,0,24.27,96.9,4.279,9.18,1.412
"2023-03-08 22:00:00",13.54,59.01,0,24.21,68.11,3.754,7.06,1.412
"2023-03-08 21:00:00",13.54,63.21,0,23.82,33.08,3.085,7.06,0
"2023-03-08 20:00:00",13.54,62.78,0,24.35,77.3,1.379,4.942,0
"2023-03-08 19:00:00",13.54,67.14,0,24.6,177,6.903,9.88,3.53
"2023-03-08 18:00:00",13.54,64.53,105.058,25.28,170.4,4.209,7.06,0
"2023-03-08 17:00:00",13.53,57.95,423.5666,26.51,93.7,1.13,5.648,0
"2023-03-08 16:00:00",13.53,59.59,795.0443,27.14,82.3,3.64,7.766,0.706
"2023-03-08 15:00:00",13.52,64.82,1725.225,27.22,140.4,4.956,9.18,1.412
"2023-03-08 14:00:00",13.53,69.83,1130.48,25.95,187.8,6.927,14.83,1.412
"2023-03-08 13:00:00",13.53,45.24,1298.272,30.29,126.4,2.62,9.88,0
"2023-03-08 12:00:00",13.52,46.06,1578.289,31.1,127.2,2.14,4.942,0
"2023-03-08 11:00:00",13.53,44.29,1342.739,31.22,354.1,1.861,4.236,0
"2023-03-08 10:00:00",13.53,53.59,735.3398,24.63,340.6,4.836,7.06,1.412
"2023-03-08 09:00:00",13.54,47.13,946.3353,28.18,338.1,2.112,4.236,0
"2023-03-08 08:00:00",13.55,56.79,191.4448,23.83,343.6,3.35,5.648,1.412
"2023-03-08 07:00:00",13.55,59.9,15.41275,22.72,333.8,3.132,6.354,0.706
"2023-03-08 06:00:00",13.55,61.83,0,22.34,56.37,1.789,3.53,0
"2023-03-08 05:00:00",13.55,60.04,0,22.83,71.63,1.741,4.942,0
"2023-03-08 04:00:00",13.54,63.45,0,22.65,347.9,2.434,5.648,0
"2023-03-08 03:00:00",13.54,66.18,0,22.82,349.4,2.347,9.18,0
"2023-03-08 02:00:00",13.54,69.44,0,22.43,12.83,2.238,7.06,0
"2023-03-08 01:00:00",13.54,66.08,0,22.78,312.8,2.573,8.47,0
"2023-03-08 00:00:00",13.54,69.46,0,22.72,282.9,4.238,7.766,0.706
"2023-03-07 23:00:00",13.54,72.05,0,22.66,254.2,3.32,9.18,0.706
"2023-03-07 22:00:00",13.54,71.34,0,22.99,4.464,3.361,7.766,0
"2023-03-07 21:00:00",13.54,72.14,0,23.31,160.1,3.171,9.88,0
"2023-03-07 20:00:00",13.54,69.23,0,24.11,131.5,3.367,10.59,0
"2023-03-07 19:00:00",13.54,74.39,0,23.95,149.4,2.338,7.06,0
"2023-03-07 18:00:00",13.54,84.2,38.3158,23.77,149.9,3.634,9.88,0
"2023-03-07 17:00:00",13.53,83.2,307.447,25.13,98,1.932,7.766,0
"2023-03-07 16:00:00",13.52,87.3,484.8312,24.32,261.6,2.077,4.942,0
"2023-03-07 15:00:00",13.53,86.2,698.5597,24.46,206.1,2.757,8.47,0
"2023-03-07 14:00:00",13.53,79.26,1025.603,26.34,157.3,4.158,14.83,0
"2023-03-07 13:00:00",13.54,80.8,1110.324,26.24,185.3,6.295,13.41,2.118
"2023-03-07 12:00:00",13.54,79.48,1330.495,26.17,197,7.984,14.83,0.706
"2023-03-07 11:00:00",13.51,74.92,832.7966,27.85,192.5,3.695,11.3,0.706
"2023-03-07 10:00:00",13.51,78.02,534.1631,26.77,266.2,1.398,6.354,0
"2023-03-07 09:00:00",13.52,82.8,329.088,26.21,170.6,1.632,6.354,0
"2023-03-07 08:00:00",13.54,85.2,313.9666,22.42,177.6,5.999,10.59,1.412
"2023-03-07 07:00:00",13.55,87,20.73962,20.5,190.3,9.52,14.12,4.942
"2023-03-07 06:00:00",13.55,86.5,0,20.52,172.5,7.435,14.12,3.53
"2023-03-07 05:00:00",13.55,88.5,0,20.62,171.6,8.24,12.71,3.53
"2023-03-07 04:00:00",13.55,89,0,20.41,182.5,7.89,14.12,2.824
"2023-03-07 03:00:00",13.55,90,0,20.28,190.6,4.305,11.3,0
"2023-03-07 02:00:00",13.55,90,0,20.81,176.6,5.781,10.59,0.706
"2023-03-07 01:00:00",13.55,91.2,0,20.98,222.1,2.967,8.47,0
"2023-03-07 00:00:00",13.54,92.3,0,21.35,203.5,5.732,13.41,0.706
"2023-03-06 23:00:00",13.54,93.5,0,22.07,199.8,7.897,17.65,1.412
"2023-03-06 22:00:00",13.54,93.9,0,22.32,184.9,10.56,15.53,4.942
"2023-03-06 21:00:00",13.54,93.1,0,22.42,170.2,6.795,12,1.412
"2023-03-06 20:00:00",13.54,91.3,0,22.6,192,9.97,15.53,4.942
"2023-03-06 19:00:00",13.54,92.9,0,22.53,186.1,9.1,15.53,1.412
"2023-03-06 18:00:00",13.54,93.8,71.75852,22.57,168.8,7.225,17.65,2.118
"2023-03-06 17:00:00",13.53,94,393.3331,23.74,165.3,8.73,16.94,1.412
"2023-03-06 16:00:00",13.52,91.8,566.4323,26.1,167.6,5.124,13.41,0
"2023-03-06 15:00:00",13.54,90.8,990.1494,25.67,181.4,8.24,16.24,0
"2023-03-06 14:00:00",13.51,92.7,1186.873,26.4,164,7.815,16.94,0
"2023-03-06 13:00:00",13.53,90.7,1027.19,25.04,184.1,9.43,19.77,1.412
"2023-03-06 12:00:00",13.54,92,1015.458,27.01,167.6,5.403,14.83,0
"2023-03-06 11:00:00",13.54,94,875.2213,30.11,158.7,2.985,7.766,0
"2023-03-06 10:00:00",13.53,93.5,721.663,27.98,142.7,3.93,7.06,1.412
"2023-03-06 09:00:00",13.53,93.7,442.6588,24.86,189.1,5.403,9.88,2.118
"2023-03-06 08:00:00",13.55,93.2,87.23681,20.35,189.2,4.809,8.47,2.824
"2023-03-06 07:00:00",13.55,93.3,5.629549,19.9,178.7,9.01,12,4.236
"2023-03-06 06:00:00",13.55,93.5,0,19.83,185.6,10.24,14.12,7.06
"2023-03-06 05:00:00",13.55,93.4,0,19.99,185,9.72,12.71,7.06
"2023-03-06 04:00:00",13.55,93.3,0,19.88,181.7,7.735,11.3,4.942
"2023-03-06 03:00:00",13.55,93.3,0,20.05,177,10.22,14.83,4.942
"2023-03-06 02:00:00",13.55,93.7,0,20.7,173.5,11.32,17.65,6.354
"2023-03-06 01:00:00",13.54,94.3,0,21.12,186.2,9.95,16.24,7.06
"2023-03-06 00:00:00",13.54,94.4,0,21.86,183.7,8.53,14.12,2.824
"2023-03-05 23:00:00",13.54,94,0,22.45,166.1,5.697,9.88,2.118
"2023-03-05 22:00:00",13.54,94,0,22.61,186,6.603,10.59,1.412
"2023-03-05 21:00:00",13.54,94.1,0,22.68,183.4,2.398,4.942,0
"2023-03-05 20:00:00",13.54,94.4,0,22.95,170.8,1.996,4.942,0
"2023-03-05 19:00:00",13.54,94.5,0.08525208,23.14,179.8,4.467,8.47,0
"2023-03-05 18:00:00",13.54,95.4,48.17976,24.09,185.4,4.324,9.88,0
"2023-03-05 17:00:00",13.51,95.5,462.8122,25.54,129.4,3.051,9.18,0
"2023-03-05 16:00:00",13.5,90.8,907.6246,24.6,118,6.228,11.3,1.412
"2023-03-05 15:00:00",13.51,95.9,722.2844,26.19,165.9,3.72,7.06,0.706
"2023-03-05 14:00:00",13.51,99.8,700.7024,29.32,187,3.932,7.766,0.706
"2023-03-05 13:00:00",13.51,97.7,1149.132,32.87,233.2,1.845,6.354,0
"2023-03-05 12:00:00",13.51,98.6,854.3032,29.5,234.1,2.357,7.06,0
"2023-03-05 11:00:00",13.51,97.6,911.5035,31.61,207.4,3.628,11.3,0
"2023-03-05 10:00:00",13.5,95.7,674.213,24.26,194.3,5.415,8.47,2.118
"2023-03-05 09:00:00",13.52,94.7,338.9916,23.42,133.5,2.257,4.942,0
"2023-03-05 08:00:00",13.54,93.7,122.1361,21.09,88.2,2.822,4.942,0.706
"2023-03-05 07:00:00",13.56,93.6,4.228191,20.63,28.09,3.565,4.942,2.118
"2023-03-05 06:00:00",13.55,93.7,0,20.49,47.66,2.451,4.942,1.412
"2023-03-05 05:00:00",13.55,93.6,0,20.41,108.6,0.455,2.118,0
"2023-03-05 04:00:00",13.55,93.2,0,20.56,126.9,0.108,1.412,0
"2023-03-05 03:00:00",13.55,93.4,0,20.64,118.8,1.483,3.53,0
"2023-03-05 02:00:00",13.55,93.4,0,20.56,118.8,1.12,4.236,0
"2023-03-05 01:00:00",13.55,93.5,0,20.84,165.6,4.048,7.06,2.118
"2023-03-05 00:00:00",13.55,93.5,0,21.01,133.4,3.783,8.47,0
"2023-03-04 23:00:00",13.54,93.4,0,20.88,76.09,2.804,7.06,0
"2023-03-04 22:00:00",13.54,93.6,0,20.43,214.4,7.529,16.94,1.412
"2023-03-04 21:00:00",13.54,93.7,0,20.78,173.6,6.67,15.53,0.706
"2023-03-04 20:00:00",13.55,93.6,0,21.22,199.2,3.728,9.88,0
"2023-03-04 19:00:00",13.54,93.6,0,20.84,322.6,3.918,9.18,0
"2023-03-04 18:00:00",13.53,94.1,49.55765,20.98,218.4,4.138,9.88,0
"2023-03-04 17:00:00",13.52,94.4,250.0262,21.77,183.1,8.99,19.06,1.412
"2023-03-04 16:00:00",13.5,94.6,497.0998,23.26,177,10.58,27.53,1.412
"2023-03-04 15:00:00",13.51,94.5,624.1024,23.82,159.2,5.699,22.59,1.412
"2023-03-04 14:00:00",13.5,95.9,689.7344,25.77,167.1,5.075,9.88,0.706
"2023-03-04 13:00:00",13.5,95.7,668.1005,24.46,218.7,5.287,10.59,1.412
"2023-03-04 12:00:00",13.48,94.7,560.0596,23.36,191.3,6.117,12.71,1.412
